LOC130453517	XP_056650550.1
SYNPO2L	XP_001362947.1
SEC24C	XP_007478458.2
SEC24C	XP_001363118.2
FUT11	XP_001365098.1
CHCHD1	XP_001363197.3
ZSWIM8	XP_016277465.1
ZSWIM8	XP_016277463.1
ZSWIM8	XP_007478461.1
ZSWIM8	XP_007478460.1
NDST2	XP_007478485.1
NDST2	XP_056675479.1
NDST2	XP_016277469.1
NDST2	XP_016277467.1
NDST2	XP_007478486.1
CAMK2G	XP_016277521.1
CAMK2G	XP_056675586.1
CAMK2G	XP_056675639.1
CAMK2G	XP_056675576.1
CAMK2G	XP_007478483.1
CAMK2G	XP_007478482.1
CAMK2G	XP_007478479.1
CAMK2G	XP_001363366.1
CAMK2G	XP_016277509.1
CAMK2G	XP_007478480.1
CAMK2G	XP_056675551.1
CAMK2G	XP_007478474.1
CAMK2G	XP_056675486.1
CAMK2G	XP_007478471.1
CAMK2G	XP_056675481.1
CAMK2G	XP_056675497.1
CAMK2G	XP_056675559.1
CAMK2G	XP_056675503.1
CAMK2G	XP_056675490.1
CAMK2G	XP_056675516.1
CAMK2G	XP_056675579.1
CAMK2G	XP_056675538.1
CAMK2G	XP_056675521.1
CAMK2G	XP_001364018.2
CAMK2G	XP_056675573.1
CAMK2G	XP_056675625.1
CAMK2G	XP_056675567.1
CAMK2G	XP_056675592.1
CAMK2G	XP_056675544.1
CAMK2G	XP_001363766.1
CAMK2G	XP_056675599.1
CAMK2G	XP_016277522.1
CAMK2G	XP_056675591.1
CAMK2G	XP_056675570.1
CAMK2G	XP_007478481.1
CAMK2G	XP_056675672.1
CAMK2G	XP_056675668.1
CAMK2G	XP_056675676.1
PLAU	XP_056675699.1
VCL	XP_001364488.1
VCL	XP_001364414.1
VCL	XP_056675781.1
VCL	XP_007478491.1
AP3M1	XP_001364561.1
ADK	XP_007478495.2
ADK	XP_007478496.1
KAT6B	XP_056675726.1
KAT6B	XP_056675746.1
KAT6B	XP_056675760.1
KAT6B	XP_056675719.1
KAT6B	XP_056675742.1
KAT6B	XP_056675758.1
KAT6B	XP_016283322.2
KAT6B	XP_056675764.1
KAT6B	XP_001366112.2
KAT6B	XP_007478492.2
KAT6B	XP_007478493.2
KAT6B	XP_007478494.2
KAT6B	XP_056675777.1
KAT6B	XP_056675775.1
DUSP29	XP_056675839.1
DUSP29	XP_007478497.2
DUSP29	XP_007478498.2
LOC100012041	XP_016283983.1
LOC100012041	XP_016283982.1
LOC100012041	XP_016283981.1
LOC100012041	XP_007478505.1
LOC100012041	XP_007478503.1
LOC100012041	XP_001366233.1
LOC100012041	XP_016283984.1
DUSP13A	XP_007478500.1
DUSP13A	XP_007478501.1
DUSP13A	XP_007478502.1
DUSP13A	XP_056655553.1
SAMD8	XP_056655539.1
SAMD8	XP_003340008.3
VDAC2	XP_001366774.2
VDAC2	XP_056655562.1
COMTD1	XP_016283418.2
COMTD1	XP_007478507.2
COMTD1	XP_007478508.2
COMTD1	XP_016283417.2
ZNF503	XP_001364694.1
LRMDA	XP_056671348.1
KCNMA1	XP_056675925.1
KCNMA1	XP_056675921.1
KCNMA1	XP_056675894.1
KCNMA1	XP_056675931.1
KCNMA1	XP_056675977.1
KCNMA1	XP_056675899.1
KCNMA1	XP_056675937.1
KCNMA1	XP_056675967.1
KCNMA1	XP_056675963.1
KCNMA1	XP_056675913.1
KCNMA1	XP_056675904.1
KCNMA1	XP_056675990.1
KCNMA1	XP_056675983.1
KCNMA1	XP_056676030.1
KCNMA1	XP_056676102.1
KCNMA1	XP_056676041.1
KCNMA1	XP_056675959.1
KCNMA1	XP_056675955.1
KCNMA1	XP_056676019.1
KCNMA1	XP_056676008.1
KCNMA1	XP_056675947.1
KCNMA1	XP_056675942.1
KCNMA1	XP_056676057.1
KCNMA1	XP_056676052.1
KCNMA1	XP_056676077.1
KCNMA1	XP_056676071.1
KCNMA1	XP_056675997.1
KCNMA1	XP_056676066.1
KCNMA1	XP_056676080.1
KCNMA1	XP_056676109.1
KCNMA1	XP_056676095.1
KCNMA1	XP_056676090.1
KCNMA1	XP_056676082.1
LOC130457073	XP_056671354.1
DLG5	XP_056655641.1
DLG5	XP_056655635.1
DLG5	XP_056655632.1
DLG5	XP_056655629.1
POLR3A	XP_001364762.1
POLR3A	XP_007478520.1
RPS24	XP_056655680.1
RPS24	XP_007478524.1
RPS24	XP_056655667.1
RPS24	XP_007478522.2
RPS24	XP_007478523.2
RPS24	XP_007478521.2
ZMIZ1	XP_056655712.1
ZMIZ1	XP_056655745.1
ZMIZ1	XP_056655722.1
ZMIZ1	XP_056655768.1
ZMIZ1	XP_056655715.1
ZMIZ1	XP_056655729.1
ZMIZ1	XP_056655717.1
ZMIZ1	XP_056655763.1
ZMIZ1	XP_056655777.1
ZMIZ1	XP_056655755.1
ZMIZ1	XP_056655772.1
ZMIZ1	XP_056655734.1
ZMIZ1	XP_056655721.1
ZMIZ1	XP_056655739.1
ZMIZ1	XP_056655782.1
ZMIZ1	XP_056655799.1
ZMIZ1	XP_056655785.1
ZMIZ1	XP_056655787.1
ZMIZ1	XP_056655801.1
ZMIZ1	XP_056655790.1
ZMIZ1	XP_056655796.1
ZMIZ1	XP_056655791.1
PPIF	XP_001368962.1
PPIF	XP_056655815.1
ZCCHC24	XP_001364902.2
ANXA11	XP_056655827.1
ANXA11	XP_056655829.1
PLAC9	XP_007478528.1
PLAC9	XP_007478525.1
PLAC9	XP_007478526.1
LOC103105655	XP_056655848.1
LOC103105655	XP_007478532.2
LOC103105655	XP_056655857.1
LOC103105655	XP_056655862.1
TMEM254	XP_001369486.1
TMEM254	XP_007478533.1
LOC103106297	XP_007478535.1
LOC130454616	XP_056655897.1
BMS1	XP_007478543.1
BMS1	XP_007478544.1
BMS1	XP_056655911.1
LOC100015953	XP_056671364.1
RET	XP_007478546.3
CSGALNACT2	XP_007478548.1
CSGALNACT2	XP_007478547.1
CSGALNACT2	XP_001364972.1
RASGEF1A	XP_007478550.1
RASGEF1A	XP_001365053.2
LOC100016223	XP_056655984.1
LOC100016262	XP_007478554.2
LOC103098337	XP_056655991.1
LOC130458809	XP_056681595.1
LOC100016303	XP_056655996.1
LOC100016303	XP_007478559.1
LOC100016303	XP_007478557.1
LOC100016303	XP_007478556.1
LOC100016420	XP_056656020.1
LOC100016420	XP_056656024.1
LOC100016420	XP_007478561.1
LOC100016460	XP_007478562.1
LOC100016460	XP_007478563.1
LOC100016460	XP_001370294.2
LOC100016501	XP_007478566.1
LOC130453521	XP_016284097.2
LOC100016579	XP_007478565.1
LOC100016579	XP_007478564.1
LOC100016614	XP_056656058.1
LOC100016614	XP_056656055.1
MAT1A	XP_056656068.1
MAT1A	XP_001365250.1
DYDC1	XP_007478571.1
DYDC1	XP_007478575.1
DYDC1	XP_056656101.1
DYDC1	XP_056656096.1
DYDC1	XP_056656104.1
DYDC1	XP_056656085.1
DYDC2	XP_007478568.1
DYDC2	XP_056656114.1
DYDC2	XP_007478567.1
LOC100013037	XP_056656070.1
PRXL2A	XP_007478581.1
PRXL2A	XP_007478582.1
PRXL2A	XP_056656127.1
PRXL2A	XP_007478580.1
PRXL2A	XP_007478579.1
PRXL2A	XP_001370596.1
TSPAN14	XP_007478585.1
TSPAN14	XP_007478586.1
TSPAN14	XP_056656154.1
LOC103098508	XP_056656143.1
SH2D4B	XP_056656159.1
NRG3	XP_001365528.1
NRG3	XP_056656175.1
GHITM	XP_007478588.1
GHITM	XP_001365591.1
CDHR1	XP_001371001.1
LRIT2	XP_056656195.1
LRIT1	XP_003339964.3
LOC103104062	XP_007478590.2
LOC103104062	XP_056656204.1
HEXA	XP_007478591.1
CELF6	XP_007478604.1
CELF6	XP_007478593.1
CELF6	XP_007478597.1
CELF6	XP_056656252.1
CELF6	XP_016283365.1
CELF6	XP_007478592.1
CELF6	XP_007478595.1
CELF6	XP_056656264.1
CELF6	XP_007478594.1
CELF6	XP_056656284.1
CELF6	XP_007478602.1
CELF6	XP_007478600.1
CELF6	XP_056656286.1
CELF6	XP_056656275.1
CELF6	XP_007478599.1
CELF6	XP_056656300.1
CELF6	XP_056656313.1
CELF6	XP_056656318.1
PARP6	XP_016283725.1
PARP6	XP_016283727.1
PARP6	XP_016283726.1
PARP6	XP_016283724.1
PARP6	XP_016283729.1
PKM	XP_016282804.1
PKM	XP_056656361.1
PKM	XP_056656355.1
PKM	XP_007478609.1
PKM	XP_056656351.1
PKM	XP_007478606.1
PKM	XP_007478605.1
PKM	XP_007478607.1
PKM	XP_056656366.1
PKM	XP_007478608.1
GRAMD2A	XP_007478621.1
GRAMD2A	XP_007478612.1
GRAMD2A	XP_007478613.1
GRAMD2A	XP_007478611.1
GRAMD2A	XP_056656526.1
GRAMD2A	XP_007478619.1
GRAMD2A	XP_007478618.1
GRAMD2A	XP_007478614.1
GRAMD2A	XP_056656498.1
GRAMD2A	XP_007478617.1
GRAMD2A	XP_007478615.1
GRAMD2A	XP_056656537.1
SENP8	XP_001365654.1
SENP8	XP_007478610.1
MYO9A	XP_056656379.1
MYO9A	XP_056656386.1
MYO9A	XP_056656410.1
MYO9A	XP_056656372.1
MYO9A	XP_056656417.1
MYO9A	XP_056656404.1
MYO9A	XP_056656424.1
MYO9A	XP_056656382.1
MYO9A	XP_056656433.1
MYO9A	XP_056656456.1
MYO9A	XP_056656460.1
MYO9A	XP_056656419.1
MYO9A	XP_056656384.1
MYO9A	XP_056656476.1
MYO9A	XP_056656393.1
MYO9A	XP_056656437.1
MYO9A	XP_056656464.1
MYO9A	XP_056656408.1
MYO9A	XP_056656442.1
MYO9A	XP_056656412.1
MYO9A	XP_056656414.1
MYO9A	XP_056656446.1
MYO9A	XP_056656469.1
NR2E3	XP_001371421.1
AP3B2	XP_056656568.1
AP3B2	XP_007478622.2
AP3B2	XP_056656572.1
CPEB1	XP_007478624.1
CPEB1	XP_007478623.1
CPEB1	XP_007478625.1
CPEB1	XP_016283486.1
CPEB1	XP_016283485.1
CPEB1	XP_007478629.1
RPS17	XP_001371656.2
LOC100018574	XP_056656617.1
NPY4R2	XP_007478631.1
LOC100018685	XP_001371800.2
ANTXRL	XP_007478633.1
ZNF488	XP_056656632.1
RBP3	XP_001371866.2
GDF2	XP_001371887.1
GDF10	XP_001371910.3
PTPN20	XP_007478640.1
PTPN20	XP_007478641.1
PTPN20	XP_007478642.1
PTPN20	XP_056656644.1
PTPN20	XP_016284075.1
PTPN20	XP_007478645.1
LOC107650799	XP_056671386.1
FRMPD2	XP_056671394.1
MAPK8	XP_056656654.1
MAPK8	XP_056656651.1
MAPK8	XP_056656653.1
MAPK8	XP_056656648.1
ARHGAP22	XP_056656666.1
WDFY4	XP_056656683.1
WDFY4	XP_007478664.1
LRRC18	XP_007478660.1
LRRC18	XP_007478661.1
LRRC18	XP_007478662.1
LRRC18	XP_007478663.1
LOC100019208	XP_056656703.1
VSTM4	XP_056656735.1
VSTM4	XP_007478665.1
FAM170B	XP_056656757.1
FAM170B	XP_056656746.1
FAM170B	XP_056656765.1
FAM170B	XP_056656760.1
FAM170B	XP_003339968.2
FAM170B	XP_007478666.1
TMEM273	XP_056656863.1
TMEM273	XP_056656869.1
TMEM273	XP_056656865.1
TMEM273	XP_007478675.1
TMEM273	XP_007478676.1
C1H10orf71	XP_056656797.1
C1H10orf71	XP_056656853.1
C1H10orf71	XP_056656825.1
C1H10orf71	XP_056656845.1
C1H10orf71	XP_056656820.1
C1H10orf71	XP_056656808.1
C1H10orf71	XP_056656827.1
C1H10orf71	XP_056656836.1
C1H10orf71	XP_056656814.1
C1H10orf71	XP_007478669.2
DRGX	XP_007478680.1
LOC103106361	XP_056656883.1
ERCC6	XP_001366076.2
ERCC6	XP_007478682.2
ERCC6	XP_016283627.2
ERCC6	XP_007478683.2
SLC18A3	XP_007478685.2
CHAT	XP_007478687.2
C1H10orf53	XP_007478686.1
C1H10orf53	XP_001372445.2
OGDHL	XP_007478691.1
OGDHL	XP_007478688.1
OGDHL	XP_007478692.1
OGDHL	XP_016288226.1
OGDHL	XP_007478693.1
OGDHL	XP_007478690.1
OGDHL	XP_056656955.1
OGDHL	XP_007478689.1
OGDHL	XP_056656971.1
PARG	XP_001372531.1
TIMM23B	XP_001366199.1
NCOA4	XP_007478694.1
NCOA4	XP_056656984.1
NCOA4	XP_056656988.1
NCOA4	XP_007478695.1
NCOA4	XP_056656982.1
LOC103094642	XP_007478696.2
LOC130458824	XP_056681642.1
GPRIN2	XP_007478697.3
GPRIN2	XP_056656989.1
GPRIN2	XP_056656990.1
SYT15	XP_007478698.1
SHLD2	XP_007478700.2
SHLD2	XP_007478699.2
SHLD2	XP_016283293.2
SHLD2	XP_056656992.1
SHLD2	XP_001372747.2
SHLD2	XP_056656991.1
GLUD1	XP_056656994.1
GLUD1	XP_056656993.1
FAM25A	XP_007478702.1
ADIRF	XP_001372844.1
LOC100020322	XP_016284114.1
LOC100020322	XP_007478706.1
LOC100020348	XP_001372883.1
CPN1	XP_001372904.1
DNMBP	XP_007478707.1
DNMBP	XP_001366251.1
DNMBP	XP_056656998.1
DNMBP	XP_016280450.1
DNMBP	XP_016280452.1
ABCC2	XP_001372990.1
CUTC	XP_001373013.1
LOC100020587	XP_007478708.1
ENTPD7	XP_007478710.2
SLC25A28	XP_007478712.1
SLC25A28	XP_007478711.1
NKX2-3	XP_003339993.1
GOT1	XP_001373225.3
CNNM1	XP_001373244.3
CNNM1	XP_007478713.2
CNNM1	XP_056657080.1
CNNM1	XP_007478715.2
HPSE2	XP_056657105.1
HPS1	XP_056657126.1
HPS1	XP_056657137.1
HPS1	XP_056657147.1
HPS1	XP_056657154.1
PYROXD2	XP_007478723.2
LOXL4	XP_007478724.1
LOXL4	XP_056657217.1
R3HCC1L	XP_007478728.1
R3HCC1L	XP_007478729.1
R3HCC1L	XP_007478732.1
R3HCC1L	XP_016283308.1
R3HCC1L	XP_007478727.1
R3HCC1L	XP_007478730.1
R3HCC1L	XP_001373477.1
LOC100021325	XP_016283309.1
CRTAC1	XP_007478739.2
CRTAC1	XP_007478738.2
GOLGA7B	XP_016283698.1
GOLGA7B	XP_007478733.1
GOLGA7B	XP_007478737.1
GOLGA7B	XP_007478734.1
GOLGA7B	XP_007478736.1
SFRP5	XP_016284090.2
ZFYVE27	XP_007478744.1
ZFYVE27	XP_007478743.1
ZFYVE27	XP_056657301.1
ZFYVE27	XP_056657295.1
ZFYVE27	XP_056657306.1
ZFYVE27	XP_056657334.1
ZFYVE27	XP_007478741.1
ZFYVE27	XP_001366534.1
MARVELD1	XP_056657351.1
MARVELD1	XP_056657355.1
MARVELD1	XP_056657345.1
AVPI1	XP_001366585.2
PI4K2A	XP_001366635.1
MORN4	XP_001373879.1
MORN4	XP_056657454.1
MORN4	XP_016283892.1
MORN4	XP_007478749.1
MORN4	XP_016283891.1
MORN4	XP_007478748.1
MORN4	XP_056657464.1
MORN4	XP_056657443.1
HOGA1	XP_001373898.1
C1H10orf62	XP_056650342.1
ANKRD2	XP_001373922.2
UBTD1	XP_056657564.1
UBTD1	XP_056657574.1
UBTD1	XP_056657579.1
UBTD1	XP_056657576.1
UBTD1	XP_056657570.1
MMS19	XP_007478750.3
MMS19	XP_056657488.1
MMS19	XP_056657519.1
MMS19	XP_056657502.1
MMS19	XP_001366684.1
MMS19	XP_056657506.1
MMS19	XP_007478752.1
ZDHHC16	XP_056657556.1
ZDHHC16	XP_007478754.1
ZDHHC16	XP_007478755.1
ZDHHC16	XP_001373959.1
EXOSC1	XP_007478753.1
EXOSC1	XP_001366739.1
PGAM1	XP_001366799.1
LOC107650746	XP_056657593.1
RRP12	XP_007478756.2
LOC100022170	XP_007507899.2
LOC130454970	XP_056657616.1
ARHGAP19	XP_007478757.2
ARHGAP19	XP_007478758.2
ARHGAP19	XP_056657634.1
ARHGAP19	XP_056657640.1
SLIT1	XP_056657650.1
PIK3AP1	XP_007478762.1
PIK3AP1	XP_007478765.1
PIK3AP1	XP_007478764.1
PIK3AP1	XP_007478763.1
PIK3AP1	XP_007478766.1
TM9SF3	XP_007478767.1
TM9SF3	XP_007478768.1
TLL2	XP_007478769.2
OPALIN	XP_007478770.1
DNTT	NP_001028151.1
BLNK	XP_007478773.2
BLNK	XP_007478774.2
ZNF518A	XP_056657712.1
ZNF518A	XP_056657725.1
ZNF518A	XP_056657717.1
ZNF518A	XP_056657718.1
CCNJ	XP_007478777.1
CCNJ	XP_001366945.1
CC2D2B	XP_056657757.1
CC2D2B	XP_056657800.1
CC2D2B	XP_056657790.1
CC2D2B	XP_056657754.1
CC2D2B	XP_056657768.1
CC2D2B	XP_056657779.1
CC2D2B	XP_056657804.1
CC2D2B	XP_056657812.1
ENTPD1	XP_007478783.1
ENTPD1	XP_007478782.1
TCTN3	XP_056657855.1
TCTN3	XP_007478784.2
ALDH18A1	XP_007478788.2
ALDH18A1	XP_056657897.1
ALDH18A1	XP_007478787.2
ALDH18A1	XP_056657895.1
ALDH18A1	XP_007478786.2
ALDH18A1	XP_056657893.1
ALDH18A1	XP_007478785.2
ALDH18A1	XP_007478789.2
SORBS1	XP_056657976.1
SORBS1	XP_056658090.1
SORBS1	XP_056657994.1
SORBS1	XP_056658065.1
SORBS1	XP_056658084.1
SORBS1	XP_056658020.1
SORBS1	XP_056658120.1
SORBS1	XP_007478821.1
SORBS1	XP_056658003.1
SORBS1	XP_056658033.1
SORBS1	XP_007478825.1
SORBS1	XP_056658015.1
SORBS1	XP_007478818.2
SORBS1	XP_056658080.1
SORBS1	XP_056657984.1
SORBS1	XP_007478822.1
SORBS1	XP_056658059.1
SORBS1	XP_056657907.1
SORBS1	XP_007478790.2
SORBS1	XP_007478792.2
SORBS1	XP_007478803.2
SORBS1	XP_056657922.1
SORBS1	XP_056657917.1
SORBS1	XP_056657940.1
SORBS1	XP_056657944.1
SORBS1	XP_056657958.1
SORBS1	XP_056657911.1
SORBS1	XP_056657947.1
SORBS1	XP_056657949.1
SORBS1	XP_056658007.1
SORBS1	XP_056657924.1
SORBS1	XP_056657951.1
SORBS1	XP_056658024.1
SORBS1	XP_056657963.1
SORBS1	XP_056658030.1
SORBS1	XP_056657973.1
SORBS1	XP_056658040.1
SORBS1	XP_056657990.1
SORBS1	XP_056658115.1
SORBS1	XP_056658000.1
SORBS1	XP_056658013.1
SORBS1	XP_056658054.1
SORBS1	XP_007478820.2
SORBS1	XP_056658136.1
SORBS1	XP_056657969.1
SORBS1	XP_056658073.1
SORBS1	XP_056657953.1
SORBS1	XP_056657979.1
SORBS1	XP_056658098.1
SORBS1	XP_056658010.1
PDLIM1	XP_001367140.1
LOC100023149	XP_007478831.2
LOC100023149	XP_007478829.2
LOC100023149	XP_007478830.2
LOC100023149	XP_007478828.2
LOC100023173	XP_001374794.1
LOC100023173	XP_056658178.1
LOC100023204	XP_056658203.1
LOC100023204	XP_007478834.1
LOC100023204	XP_001374818.1
LOC100023204	XP_056658209.1
LOC100023204	XP_056658197.1
LOC100023204	XP_007478835.1
LOC100023204	XP_007478836.1
LOC100023235	XP_001374840.1
LOC100023262	XP_001374855.2
LOC100023281	XP_056671427.1
HELLS	XP_001374884.2
HELLS	XP_007478838.1
TBC1D12	XP_007478837.2
TBC1D12	XP_056658263.1
TBC1D12	XP_056658259.1
NOC3L	XP_007478842.1
PLCE1	XP_056658277.1
PLCE1	XP_056658283.1
PLCE1	XP_016288913.2
SLC35G1	XP_007478846.1
LGI1	XP_001367184.2
LGI1	XP_016283872.1
LOC100023687	XP_007478852.1
LOC100023687	XP_007478851.1
PDE6C	XP_007478853.1
RBP4	XP_007478854.1
RBP4	XP_001375204.2
FFAR4	XP_016283708.1
CEP55	XP_056658383.1
CEP55	XP_007478855.2
MYOF	XP_056658397.1
MYOF	XP_056658401.1
MYOF	XP_056658385.1
MYOF	XP_056658393.1
MYOF	XP_056658391.1
LOC100023867	XP_056658427.1
LOC100023867	XP_001375292.3
LOC100023898	XP_007478859.1
EXOC6	XP_056658405.1
EXOC6	XP_007478862.2
EXOC6	XP_001375330.3
EXOC6	XP_016280696.2
EXOC6	XP_056658413.1
HHEX	XP_001367281.1
KIF11	XP_001375390.1
IDE	XP_056658461.1
IDE	XP_003339995.3
IDE	XP_056658457.1
IDE	XP_056658447.1
IDE	XP_056658456.1
IDE	XP_056658451.1
IDE	XP_056658467.1
MARCHF5	XP_007478877.1
CPEB3	XP_007478870.1
CPEB3	XP_016278190.1
CPEB3	XP_016278216.1
CPEB3	XP_056658533.1
CPEB3	XP_056658536.1
CPEB3	XP_016278186.1
CPEB3	XP_007478869.1
CPEB3	XP_056658503.1
CPEB3	XP_056658513.1
CPEB3	XP_056658520.1
CPEB3	XP_007478868.1
CPEB3	XP_056658500.1
CPEB3	XP_056658508.1
CPEB3	XP_056658515.1
CPEB3	XP_056658522.1
CPEB3	XP_056658527.1
CPEB3	XP_016278219.1
CPEB3	XP_056658546.1
BTAF1	XP_007478879.1
BTAF1	XP_007478878.1
BTAF1	XP_056658558.1
BTAF1	XP_056658561.1
FGFBP3	XP_007478880.1
TNKS2	XP_001375671.1
PPP1R3C	XP_001367331.1
HECTD2	XP_007478881.2
HECTD2	XP_007478882.2
PCGF5	XP_056658621.1
PCGF5	XP_007478884.1
PCGF5	XP_007478887.1
PCGF5	XP_056658637.1
PCGF5	XP_007478888.1
PCGF5	XP_016282906.1
PCGF5	XP_016282914.1
PCGF5	XP_056658602.1
PCGF5	XP_056658640.1
PCGF5	XP_056658604.1
PCGF5	XP_016282916.1
PCGF5	XP_016282912.1
PCGF5	XP_001367374.1
ANKRD1	XP_001367425.1
RPP30	XP_001375828.1
HTR7	XP_007478889.1
LOC100018804	XP_016284118.2
KIF20B	XP_016283510.1
KIF20B	XP_016283512.1
KIF20B	XP_016283509.1
PANK1	XP_007478890.2
PANK1	XP_056658699.1
PANK1	XP_056658708.1
PANK1	XP_007478891.1
LOC130457088	XP_056671450.1
SLC16A12	XP_001376002.1
SLC16A12	XP_007478893.1
SLC16A12	XP_007478892.1
SLC16A12	XP_007478895.1
LOC100024923	XP_007478896.1
LOC100024942	XP_007478897.2
LOC100024963	XP_056658735.1
LOC100024986	XP_056658746.1
CHST15	XP_007478908.1
CHST15	XP_007478907.1
CHST15	XP_056658759.1
CHST15	XP_007478906.1
CHST15	XP_007478901.1
CHST15	XP_007478903.1
CHST15	XP_016283380.1
CHST15	XP_056658795.1
CHST15	XP_007478909.1
CHST15	XP_001376123.1
CPXM2	XP_007478911.1
CPXM2	XP_001376150.1
GPR26	XP_001367558.1
BUB3	XP_056658817.1
BUB3	XP_056658828.1
BUB3	XP_056658829.1
BUB3	XP_056658838.1
BUB3	XP_056658839.1
BUB3	XP_056658842.1
BUB3	XP_001367606.2
HMX2	XP_001367646.1
HMX3	XP_001376242.2
ACADSB	XP_056658866.1
IKZF5	XP_001376294.2
PSTK	XP_001376308.1
PSTK	XP_056658892.1
PSTK	XP_056658889.1
PSTK	XP_007478916.1
PSTK	XP_007478917.1
PSTK	XP_007478915.1
C1H10orf88	XP_001376346.2
CUZD1	XP_007478920.2
LOC130457090	XP_056671454.1
LOC100025417	XP_056671461.1
C1H10orf120	XP_007478923.1
LOC103097651	XP_007478922.2
DMBT1	XP_016283058.2
DMBT1	XP_016283060.2
DMBT1	XP_016283059.2
HTRA1	XP_007478924.2
PLEKHA1	XP_007478927.1
PLEKHA1	XP_007478926.1
PLEKHA1	XP_056658945.1
PLEKHA1	XP_007478925.1
PLEKHA1	XP_056658955.1
BTBD16	XP_056659132.1
BTBD16	XP_016288168.1
BTBD16	XP_016288172.1
BTBD16	XP_016288166.1
BTBD16	XP_007478944.1
BTBD16	XP_007478943.1
TACC2	XP_056659021.1
TACC2	XP_056658999.1
TACC2	XP_056659077.1
TACC2	XP_056659062.1
TACC2	XP_056659054.1
TACC2	XP_056658989.1
TACC2	XP_016288155.2
TACC2	XP_007478942.2
TACC2	XP_007478940.2
TACC2	XP_056659082.1
TACC2	XP_056659048.1
TACC2	XP_056658982.1
TACC2	XP_016288148.2
TACC2	XP_007478939.2
TACC2	XP_056659075.1
TACC2	XP_056659032.1
TACC2	XP_007478932.2
TACC2	XP_056658964.1
TACC2	XP_056659010.1
TACC2	XP_056658972.1
TACC2	XP_056659088.1
TACC2	XP_056659092.1
TACC2	XP_056659098.1
NSMCE4A	XP_007478929.2
NSMCE4A	XP_056659139.1
LOC103101299	XP_007478947.2
ATE1	XP_007478948.1
ATE1	XP_007478951.1
ATE1	XP_056659216.1
ATE1	XP_056659225.1
ATE1	XP_056659152.1
ATE1	XP_007478952.1
ATE1	XP_007478953.1
ATE1	XP_056659186.1
ATE1	XP_007478955.1
ATE1	XP_016280989.1
ATE1	XP_056659194.1
ATE1	XP_056659205.1
ATE1	XP_007478949.1
ATE1	XP_001376539.1
ATE1	XP_007478954.1
ATE1	XP_056659210.1
ATE1	XP_056659227.1
ATE1	XP_056659161.1
LOC103095209	XP_056650348.1
FGFR2	XP_056659239.1
FGFR2	XP_056659246.1
FGFR2	XP_056659242.1
FGFR2	XP_056659251.1
FGFR2	XP_056659255.1
FGFR2	XP_056659258.1
FGFR2	XP_056659261.1
FGFR2	XP_056659267.1
FGFR2	XP_056659271.1
FGFR2	XP_056659275.1
FGFR2	XP_007478956.2
FGFR2	XP_007478957.2
FGFR2	XP_056659276.1
FGFR2	XP_056659284.1
FGFR2	XP_007478961.2
FGFR2	XP_007478962.2
WDR11	XP_056659306.1
WDR11	XP_056659308.1
LOC100025869	XP_056659318.1
PLPP4	XP_001376710.3
PLPP4	XP_007478965.1
SEC23IP	XP_007478966.1
SEC23IP	XP_001376738.2
SEC23IP	XP_007478967.1
MCMBP	XP_007478968.1
INPP5F	XP_007478969.1
INPP5F	XP_001376762.2
INPP5F	XP_056659371.1
BAG3	XP_007478974.2
BAG3	XP_007478975.2
TIAL1	XP_056659453.1
TIAL1	XP_056659413.1
TIAL1	XP_001367857.1
TIAL1	XP_056659445.1
TIAL1	XP_001367894.1
TIAL1	XP_007478973.1
TIAL1	XP_007478970.1
TIAL1	XP_007478971.1
TIAL1	XP_056659461.1
TIAL1	XP_056659466.1
TIAL1	XP_056659470.1
RGS10	XP_056659479.1
RGS10	XP_007478977.1
LOC100026176	XP_056659475.1
GRK5	XP_001376915.3
GRK5	XP_007478981.1
GRK5	XP_056659491.1
PRDX3	XP_001367972.1
PRDX3	XP_007478982.1
DENND10	XP_001368003.1
DENND10	XP_016283898.1
DENND10	XP_056659509.1
EIF3A	XP_056659526.1
NANOS1	XP_001376960.1
LOC107650787	XP_056659543.1
CACUL1	XP_007478983.1
CACUL1	XP_001377074.2
PRLHR	XP_007478984.1
FAM204A	XP_001368038.4
FAM204A	XP_007478986.1
RAB11FIP2	XP_001377151.2
EMX2	XP_001368074.1
EMX2	XP_007478988.1
PDZD8	XP_007478989.1
PDZD8	XP_001377292.3
SLC18A2	XP_001368111.1
VAX1	XP_001368153.1
SHTN1	XP_007478990.1
SHTN1	XP_007478992.1
SHTN1	XP_007478994.1
LOC103099575	XP_016283136.2
ENO4	XP_007478995.1
ENO4	XP_016284095.1
HSPA12A	XP_007478997.1
HSPA12A	XP_007478998.1
SPMIP5	XP_007478999.1
LOC100027020	XP_007479000.1
PNLIPRP1	XP_001368186.3
LOC100027041	XP_016284171.1
CCDC172	XP_007479001.1
GFRA1	XP_056659669.1
GFRA1	XP_056659672.1
GFRA1	XP_056659671.1
GFRA1	XP_001377505.3
GFRA1	XP_007479006.1
GFRA1	XP_056659674.1
ATRNL1	XP_001377533.4
ATRNL1	XP_007479008.2
ATRNL1	XP_056659675.1
TRUB1	XP_007479012.1
FHIP2A	XP_001368265.1
FHIP2A	XP_056659682.1
ABLIM1	XP_056659714.1
AFAP1L2	XP_056659724.1
AFAP1L2	XP_007479027.1
AFAP1L2	XP_007479028.1
