LOC118853631	XP_036619699.1
LOC118832447	XP_036595667.1
PRAM1	XP_036622681.1
HNRNPM	XP_036609346.1
HNRNPM	XP_036609337.1
HNRNPM	XP_036609366.1
HNRNPM	XP_036609362.1
HNRNPM	XP_036609354.1
MARCHF2	XP_036618052.1
MARCHF2	XP_036618060.1
MARCHF2	XP_036618043.1
RAB11B	XP_036614100.1
ANGPTL4	XP_036595815.1
KANK3	XP_036611592.1
KANK3	XP_036611584.1
KANK3	XP_036611569.1
KANK3	XP_036611587.1
KANK3	XP_036611567.1
KANK3	XP_036611565.1
KANK3	XP_036611577.1
RPS28	XP_036611601.1
LOC118847089	XP_036611594.1
CD320	XP_036606779.1
CD320	XP_036606788.1
CERS4	XP_036597276.1
CERS4	XP_036597278.1
CERS4	XP_036597277.1
LOC118856680	XP_036623037.1
LOC118833083	XP_036596370.1
LOC118834237	XP_036597601.1
FBN3	XP_036623732.1
CCL25	XP_036605903.1
ELAVL1	XP_036616635.1
ELAVL1	XP_036616637.1
TIMM44	XP_036596479.1
CTXN1	XP_036592259.1
CTXN1	XP_036592266.1
LOC118857336	XP_036623949.1
SNAPC2	XP_036592248.1
LOC118857433	XP_036624040.1
LOC118833630	XP_036596904.1
LOC118830938	XP_036593965.1
LOC118830938	XP_036593958.1
LOC118857643	XP_036624151.1
PLPPR3	XP_036605705.1
PLPPR3	XP_036605754.1
PTBP1	XP_036605847.1
PTBP1	XP_036605820.1
PTBP1	XP_036605924.1
PTBP1	XP_036605896.1
LOC118857744	XP_036624196.1
LOC118844018	XP_036607727.1
PALM	XP_036596791.1
PALM	XP_036596790.1
LOC118857844	XP_036624253.1
LOC118830632	XP_036593432.1
FSTL3	XP_036593442.1
RNF126	XP_036597390.1
RNF126	XP_036597388.1
RNF126	XP_036597389.1
FGF22	XP_036597502.1
POLRMT	XP_036623366.1
HCN2	XP_036598225.1
BSG	XP_036617512.1
BSG	XP_036617536.1
BSG	XP_036617508.1
BSG	XP_036617531.1
BSG	XP_036617544.1
BSG	XP_036617522.1
CDC34	XP_036598120.1
TPGS1	XP_036597452.1
MADCAM1	XP_036607525.1
LOC118853737	XP_036619831.1
LOC118853737	XP_036619841.1
LOC118853737	XP_036619822.1
ODF3L2	XP_036624630.1
SHC2	XP_036624733.1
C2CD4C	XP_036602649.1
THEG	XP_036598065.1
MIER2	XP_036598075.1
MIER2	XP_036598142.1
PLPP2	XP_036618244.1
LOC118830825	XP_036593709.1
LOC118830825	XP_036593716.1
LOC118830825	XP_036593725.1
TLE2	XP_036624942.1
TLE5	XP_036620438.1
TLE5	XP_036620431.1
GNA11	XP_036613653.1
GNA15	XP_036590286.1
S1PR4	XP_036598205.1
NCLN	XP_036591151.1
NCLN	XP_036591162.1
LOC118858559	XP_036625056.1
LOC118849091	XP_036614071.1
MAP1S	XP_036597791.1
FCHO1	XP_036597879.1
FCHO1	XP_036597878.1
FCHO1	XP_036597880.1
B3GNT3	XP_036597513.1
INSL3	XP_036607716.1
JAK3	XP_036598006.1
JAK3	XP_036598005.1
RPL18A	XP_036624726.1
SLC5A5	XP_036597306.1
LOC118833645	XP_036596915.1
CCDC124	XP_036596937.1
CCDC124	XP_036596938.1
KCNN1	XP_036594468.1
KCNN1	XP_036594476.1
ARRDC2	XP_036598177.1
IL12RB1	XP_036597229.1
MAST3	XP_036594247.1
MAST3	XP_036594257.1
MAST3	XP_036594266.1
PIK3R2	XP_036592435.1
PIK3R2	XP_036592441.1
LOC118850197	XP_036615322.1
LOC118850210	XP_036615341.1
LOC118850210	XP_036615350.1
MPV17L2	XP_036624539.1
RAB3A	XP_036624529.1
PDE4C	XP_036611897.1
PDE4C	XP_036611914.1
PDE4C	XP_036611906.1
PDE4C	XP_036611923.1
JUND	XP_036598256.1
LSM4	XP_036597917.1
PGPEP1	XP_036614166.1
GDF15	XP_036597741.1
LRRC25	XP_036591585.1
SSBP4	XP_036597495.1
SSBP4	XP_036597493.1
SSBP4	XP_036597496.1
SSBP4	XP_036597494.1
SSBP4	XP_036597497.1
ISYNA1	XP_036598318.1
ISYNA1	XP_036598335.1
ELL	XP_036619499.1
LOC118853496	XP_036619513.1
FKBP8	XP_036619359.1
FKBP8	XP_036619350.1
KXD1	XP_036598312.1
KXD1	XP_036598310.1
KXD1	XP_036598311.1
UBA52	XP_036598066.1
REX1BD	XP_036591573.1
CRLF1	XP_036597638.1
TMEM59L	XP_036592526.1
LOC118838633	XP_036602221.1
KLHL26	XP_036601161.1
CRTC1	XP_036596799.1
CRTC1	XP_036596797.1
CRTC1	XP_036596798.1
LOC118858096	XP_036624443.1
UPF1	XP_036612954.1
UPF1	XP_036612963.1
CERS1	XP_036622891.1
GDF1	XP_036625361.1
COPE	XP_036614194.1
DDX49	XP_036614177.1
DDX49	XP_036614182.1
HOMER3	XP_036623922.1
LOC118843036	XP_036606318.1
SUGP2	XP_036608308.1
SUGP2	XP_036608299.1
SUGP2	XP_036608303.1
ARMC6	XP_036608319.1
ARMC6	XP_036608328.1
SLC25A42	XP_036615785.1
SLC25A42	XP_036615794.1
SLC25A42	XP_036615804.1
TMEM161A	XP_036606156.1
MEF2B	XP_036596850.1
MEF2B	XP_036596849.1
MEF2B	XP_036596851.1
TMEM221	XP_036610412.1
MEX3D	XP_036593053.1
MBD3	XP_036596961.1
MBD3	XP_036596962.1
MBD3	XP_036596960.1
LOC118834039	XP_036597371.1
TCF3	XP_036608418.1
TCF3	XP_036608378.1
TCF3	XP_036608403.1
TCF3	XP_036608392.1
TCF3	XP_036608385.1
TCF3	XP_036608362.1
TCF3	XP_036608410.1
TCF3	XP_036608370.1
REXO1	XP_036613757.1
REXO1	XP_036613746.1
KLF16	XP_036597788.1
ABHD17A	XP_036598122.1
LOC118850173	XP_036615299.1
LOC118850173	XP_036615290.1
LOC118850173	XP_036615282.1
LOC118830103	XP_036592892.1
SCAMP4	XP_036623902.1
ADAT3	XP_036623891.1
CSNK1G2	XP_036618912.1
BTBD2	XP_036622999.1
MKNK2	XP_036616711.1
MOB3A	XP_036590586.1
MOB3A	XP_036590577.1
MOB3A	XP_036590594.1
AP3D1	XP_036611738.1
DOT1L	XP_036625370.1
PLEKHJ1	XP_036598306.1
SF3A2	XP_036597464.1
AMH	XP_036607032.1
JSRP1	XP_036598293.1
JSRP1	XP_036598292.1
JSRP1	XP_036598290.1
JSRP1	XP_036598288.1
JSRP1	XP_036598286.1
JSRP1	XP_036598287.1
JSRP1	XP_036598291.1
JSRP1	XP_036598289.1
OAZ1	XP_036592583.1
PEAK3	XP_036607414.1
LINGO3	XP_036597963.1
LSM7	XP_036596887.1
SPPL2B	XP_036613294.1
SPPL2B	XP_036613276.1
SPPL2B	XP_036613268.1
SPPL2B	XP_036613301.1
SPPL2B	XP_036613285.1
TMPRSS9	XP_036597881.1
TIMM13	XP_036597882.1
LMNB2	XP_036617624.1
GADD45B	XP_036600473.1
GNG7	XP_036612320.1
GNG7	XP_036612305.1
GNG7	XP_036612312.1
DIRAS1	XP_036607167.1
DIRAS1	XP_036607175.1
SLC39A3	XP_036596773.1
SGTA	XP_036625363.1
SGTA	XP_036625352.1
SGTA	XP_036625362.1
SGTA	XP_036625357.1
SGTA	XP_036625364.1
SGTA	XP_036625360.1
THOP1	XP_036610831.1
LOC118832947	XP_036596239.1
ADAMTSL5	XP_036614134.1
ADAMTSL5	XP_036614123.1
ADAMTSL5	XP_036614125.1
REEP6	XP_036614147.1
REEP6	XP_036614143.1
PCSK4	XP_036614156.1
LOC118827874	XP_036590139.1
C1H19orf25	XP_036597610.1
C1H19orf25	XP_036597609.1
C1H19orf25	XP_036597611.1
APC2	XP_036590240.1
RPS15	XP_036590347.1
DAZAP1	XP_036611495.1
DAZAP1	XP_036611472.1
DAZAP1	XP_036611469.1
DAZAP1	XP_036611488.1
DAZAP1	XP_036611484.1
DAZAP1	XP_036611479.1
GAMT	XP_036597570.1
NDUFS7	XP_036597158.1
PWWP3A	XP_036610447.1
PWWP3A	XP_036610456.1
PWWP3A	XP_036610473.1
PWWP3A	XP_036610464.1
PWWP3A	XP_036610424.1
PWWP3A	XP_036610431.1
PWWP3A	XP_036610439.1
EFNA2	XP_036615627.1
FAM174C	XP_036607493.1
LOC118849349	XP_036614233.1
LOC118849349	XP_036614232.1
LOC118849349	XP_036614226.1
LOC118849349	XP_036614225.1
LOC118849349	XP_036614229.1
LOC118849349	XP_036614231.1
LOC118849349	XP_036614227.1
LOC118849349	XP_036614230.1
MIDN	XP_036596888.1
ATP5F1D	XP_036605806.1
LOC118834845	XP_036598180.1
STK11	XP_036623031.1
SBNO2	XP_036591034.1
SBNO2	XP_036591041.1
GPX4	XP_036611144.1
POLR2E	XP_036611157.1
ARHGAP45	XP_036625399.1
ARHGAP45	XP_036625374.1
ARHGAP45	XP_036625392.1
ARHGAP45	XP_036625377.1
ARHGAP45	XP_036625383.1
ARHGAP45	XP_036625373.1
ABCA7	XP_036597831.1
CNN2	XP_036597780.1
TMEM259	XP_036612678.1
GRIN3B	XP_036590456.1
WDR18	XP_036597378.1
ARID3A	XP_036592237.1
ARID3A	XP_036592231.1
KISS1R	XP_036590576.1
R3HDM4	XP_036598080.1
R3HDM4	XP_036598079.1
R3HDM4	XP_036598081.1
MED16	XP_036591744.1
MED16	XP_036591752.1
PRTN3	XP_036598146.1
LOC118843219	XP_036606620.1
GTPBP3	XP_036606595.1
ANO8	XP_036614391.1
DDA1	XP_036598450.1
MRPL34	XP_036596653.1
ABHD8	XP_036625366.1
BABAM1	XP_036597896.1
USHBP1	XP_036598265.1
USHBP1	XP_036598263.1
USHBP1	XP_036598266.1
USHBP1	XP_036598264.1
NR2F6	XP_036596921.1
LOC118851245	XP_036616944.1
LOC118851245	XP_036617683.1
OCEL1	XP_036598043.1
OCEL1	XP_036598044.1
USE1	XP_036597088.1
MYO9B	XP_036619417.1
MYO9B	XP_036619426.1
MYO9B	XP_036619431.1
MYO9B	XP_036619393.1
MYO9B	XP_036619373.1
MYO9B	XP_036619384.1
MYO9B	XP_036619408.1
MYO9B	XP_036619401.1
HAUS8	XP_036619313.1
CPAMD8	XP_036590705.1
F2RL3	XP_036608198.1
SIN3B	XP_036592481.1
NWD1	XP_036590833.1
LOC118845323	XP_036609118.1
TMEM38A	XP_036598204.1
SMIM7	XP_036622686.1
MED26	XP_036621713.1
SLC35E1	XP_036612938.1
LOC118845370	XP_036609171.1
LOC118845370	XP_036609177.1
LOC118845370	XP_036609183.1
C1H19orf44	XP_036609190.1
C1H19orf44	XP_036609196.1
CALR3	XP_036597654.1
EPS15L1	XP_036619157.1
EPS15L1	XP_036619148.1
KLF2	XP_036624131.1
AP1M1	XP_036608275.1
FAM32A	XP_036608287.1
CIB3	XP_036597414.1
HSH2D	XP_036590921.1
RAB8A	XP_036594572.1
TPM4	XP_036613578.1
TPM4	XP_036613590.1
TPM4	XP_036613583.1
TPM4	XP_036613598.1
LOC118832919	XP_036596209.1
LOC118833404	XP_036596654.1
LOC118834257	XP_036597618.1
LOC118834498	XP_036597838.1
LOC118828482	XP_036591040.1
LOC118834160	XP_036597501.1
LOC118834326	XP_036597671.1
LOC118833974	XP_036597308.1
LOC118834143	XP_036597481.1
LOC118833469	XP_036596718.1
LOC118833947	XP_036597275.1
LOC118833945	XP_036597273.1
LOC118828460	XP_036590973.1
LOC118834149	XP_036597490.1
LOC118828671	XP_036591415.1
LOC118828752	XP_036591532.1
LOC118857060	XP_036623551.1
LOC118831076	XP_036594137.1
LOC118831076	XP_036594140.1
LOC118831076	XP_036594151.1
LOC118831076	XP_036594146.1
LOC118848883	XP_036613824.1
LOC118848854	XP_036613796.1
LOC118848854	XP_036613803.1
LOC118848854	XP_036613788.1
LOC118848875	XP_036613813.1
LOC118829105	XP_036591986.1
LOC118850379	XP_036616046.1
LOC118829195	XP_036592101.1
LOC118849643	XP_036614860.1
LOC118850704	XP_036616191.1
PGLYRP2	XP_036606003.1
PGLYRP2	XP_036605999.1
PGLYRP2	XP_036606004.1
RASAL3	XP_036590494.1
WIZ	XP_036609527.1
WIZ	XP_036609532.1
WIZ	XP_036609540.1
WIZ	XP_036609549.1
AKAP8L	XP_036624015.1
AKAP8	XP_036594912.1
AKAP8	XP_036594920.1
BRD4	XP_036598273.1
BRD4	XP_036598274.1
EPHX3	XP_036597995.1
NOTCH3	XP_036592314.1
LOC118829578	XP_036592458.1
ILVBL	XP_036623276.1
SYDE1	XP_036623267.1
LOC118833590	XP_036596860.1
CASP14	XP_036596993.1
LOC118833717	XP_036596994.1
CCDC105	XP_036608220.1
SLC1A6	XP_036625365.1
LOC118855333	XP_036621305.1
LOC118856219	XP_036622272.1
LOC118833750	XP_036597037.1
LOC118854822	XP_036620946.1
LOC118833683	XP_036596955.1
LOC118847936	XP_036612539.1
LOC118847956	XP_036612557.1
LOC118847946	XP_036612550.1
LOC118834038	XP_036597370.1
LOC118847603	XP_036612043.1
LOC118830150	XP_036592976.1
LOC118830320	XP_036593194.1
LOC118847593	XP_036612032.1
LOC118858140	XP_036624497.1
LOC118856941	XP_036623474.1
LOC118856941	XP_036623461.1
LOC118856941	XP_036623453.1
LOC118856941	XP_036623425.1
LOC118856941	XP_036623407.1
LOC118856941	XP_036623440.1
LOC118856941	XP_036623433.1
LOC118856941	XP_036623468.1
LOC118856941	XP_036623416.1
LOC118856941	XP_036623400.1
LOC118856941	XP_036623444.1
LOC118858491	XP_036624912.1
LOC118856456	XP_036622638.1
LOC118858004	XP_036624339.1
LOC118856202	XP_036622247.1
CILP2	XP_036598099.1
YJEFN3	XP_036597712.1
YJEFN3	XP_036597711.1
NDUFA13	XP_036597449.1
TSSK6	XP_036597542.1
GATAD2A	XP_036594685.1
GATAD2A	XP_036594692.1
GATAD2A	XP_036594702.1
GATAD2A	XP_036594709.1
LOC118831463	XP_036594722.1
MAU2	XP_036620563.1
SUGP1	XP_036620833.1
TM6SF2	XP_036596939.1
HAPLN4	XP_036593325.1
NCAN	XP_036597091.1
NCAN	XP_036597090.1
LOC118831281	XP_036594446.1
LOC118831281	XP_036594438.1
LOC118831281	XP_036594457.1
RFXANK	XP_036594408.1
RFXANK	XP_036594417.1
RFXANK	XP_036594399.1
RFXANK	XP_036594426.1
BORCS8	XP_036603740.1
BORCS8	XP_036603678.1
BORCS8	XP_036603808.1
UNC13A	XP_036596679.1
NFIC	XP_036612420.1
NFIC	XP_036612439.1
NFIC	XP_036612455.1
NFIC	XP_036612400.1
NFIC	XP_036612428.1
NFIC	XP_036612410.1
NFIC	XP_036612447.1
NFIC	XP_036612391.1
NFIC	XP_036612434.1
SMIM24	XP_036606024.1
DOHH	XP_036604415.1
DOHH	XP_036604468.1
FZR1	XP_036615218.1
C1H19orf71	XP_036593441.1
MFSD12	XP_036598423.1
HMG20B	XP_036600314.1
GIPC3	XP_036593540.1
TBXA2R	XP_036596685.1
TBXA2R	XP_036596684.1
CACTIN	XP_036606146.1
PIP5K1C	XP_036609799.1
PIP5K1C	XP_036609784.1
PIP5K1C	XP_036609772.1
PIP5K1C	XP_036609793.1
LOC118833834	XP_036597141.1
LOC118830907	XP_036593924.1
LOC118834062	XP_036597399.1
LOC118831215	XP_036594365.1
LOC118855384	XP_036621379.1
LOC118855384	XP_036621373.1
LOC118831291	XP_036594488.1
LOC118831441	XP_036594725.1
LOC118857720	XP_036624172.1
LOC118857720	XP_036624170.1
LOC118857720	XP_036624174.1
LOC118845824	XP_036609763.1
LOC118843235	XP_036606646.1
LOC118843228	XP_036606633.1
LOC118845807	XP_036609741.1
LOC118844385	XP_036608156.1
TJP3	XP_036616409.1
APBA3	XP_036616418.1
MRPL54	XP_036595534.1
RAX2	XP_036607133.1
MATK	XP_036600636.1
ZFR2	XP_036595048.1
ATCAY	XP_036604436.1
NMRK2	XP_036621128.1
DAPK3	XP_036623066.1
EEF2	XP_036611648.1
PIAS4	XP_036597363.1
ZBTB7A	XP_036624333.1
ZBTB7A	XP_036624328.1
ZBTB7A	XP_036624323.1
ZBTB7A	XP_036624318.1
MAP2K2	XP_036614944.1
CREB3L3	XP_036590335.1
CREB3L3	XP_036590342.1
SIRT6	XP_036605898.1
ANKRD24	XP_036623931.1
EBI3	XP_036595263.1
YJU2	XP_036606220.1
SHD	XP_036597753.1
TMIGD2	XP_036598072.1
FSD1	XP_036591365.1
STAP2	XP_036591413.1
STAP2	XP_036591405.1
STAP2	XP_036591395.1
MPND	XP_036591377.1
MPND	XP_036591384.1
SH3GL1	XP_036591433.1
SH3GL1	XP_036591424.1
CHAF1A	XP_036625368.1
CHAF1A	XP_036625369.1
UBXN6	XP_036591309.1
HDGFL2	XP_036607667.1
HDGFL2	XP_036607675.1
PLIN4	XP_036607657.1
PLIN5	XP_036614966.1
LRG1	XP_036596923.1
SEMA6B	XP_036597524.1
SEMA6B	XP_036597525.1
TNFAIP8L1	XP_036598171.1
MYDGF	XP_036597672.1
DPP9	XP_036612974.1
DPP9	XP_036612980.1
DPP9	XP_036612990.1
FEM1A	XP_036616721.1
TICAM1	XP_036618499.1
TICAM1	XP_036618491.1
TICAM1	XP_036618483.1
TICAM1	XP_036618507.1
PLIN3	XP_036624349.1
PLIN3	XP_036624357.1
LOC118856731	XP_036623080.1
UHRF1	XP_036623094.1
KDM4B	XP_036611179.1
KDM4B	XP_036611187.1
PTPRS	XP_036597703.1
PTPRS	XP_036597702.1
PTPRS	XP_036597701.1
PTPRS	XP_036597700.1
ZNRF4	XP_036613177.1
ZNRF4	XP_036613255.1
SAFB2	XP_036608564.1
SAFB2	XP_036608571.1
SAFB2	XP_036608590.1
SAFB2	XP_036608581.1
LOC118834437	XP_036597783.1
LOC118834437	XP_036597781.1
LOC118834437	XP_036597784.1
LOC118834437	XP_036597785.1
LOC118834437	XP_036597786.1
LOC118834437	XP_036597782.1
LOC118834437	XP_036597787.1
LOC118832264	XP_036595561.1
MICOS13	XP_036597514.1
RPL36	XP_036616853.1
LONP1	XP_036616842.1
CATSPERD	XP_036595655.1
PRR22	XP_036607779.1
DUS3L	XP_036623850.1
DUS3L	XP_036623859.1
NRTN	XP_036597958.1
LOC118843491	XP_036607044.1
NDUFA11	XP_036590713.1
VMAC	XP_036607708.1
CAPS	XP_036610646.1
CAPS	XP_036610636.1
RANBP3	XP_036610606.1
RANBP3	XP_036610526.1
RANBP3	XP_036610615.1
RANBP3	XP_036610577.1
RANBP3	XP_036610543.1
RANBP3	XP_036610517.1
RANBP3	XP_036610597.1
RANBP3	XP_036610588.1
RANBP3	XP_036610623.1
RANBP3	XP_036610569.1
RANBP3	XP_036610553.1
RANBP3	XP_036610561.1
RANBP3	XP_036610535.1
RANBP3	XP_036610509.1
RFX2	XP_036616321.1
RFX2	XP_036616344.1
RFX2	XP_036616335.1
RFX2	XP_036616329.1
RFX2	XP_036616314.1
ACSBG2	XP_036616381.1
ACSBG2	XP_036616371.1
ACSBG2	XP_036616384.1
ACSBG2	XP_036616376.1
LOC118850850	XP_036616393.1
MLLT1	XP_036616501.1
MLLT1	XP_036616494.1
MLLT1	XP_036616490.1
MLLT1	XP_036616483.1
MLLT1	XP_036616476.1
MLLT1	XP_036616497.1
ACER1	XP_036614275.1
LOC118838840	XP_036602109.1
ALKBH7	XP_036606518.1
PSPN	XP_036595712.1
LOC118855464	XP_036621459.1
LOC118832584	XP_036595808.1
LOC118855472	XP_036621469.1
LOC118829932	XP_036592654.1
LOC118829932	XP_036592645.1
SLC25A41	XP_036595549.1
LOC118846845	XP_036611444.1
LOC118846796	XP_036611426.1
LOC118846796	XP_036611417.1
LOC118846796	XP_036611422.1
SLC25A23	XP_036611405.1
SLC25A23	XP_036611409.1
SLC25A23	XP_036611401.1
CRB3	XP_036611432.1
CRB3	XP_036611438.1
CRB3	XP_036611435.1
DENND1C	XP_036625004.1
DENND1C	XP_036624998.1
DENND1C	XP_036625009.1
TUBB4A	XP_036625019.1
TNFSF9	XP_036597639.1
CD70	XP_036607790.1
TNFSF14	XP_036596991.1
C3	XP_036610168.1
LOC118848943	XP_036613896.1
LOC118848943	XP_036613903.1
LOC118848943	XP_036613910.1
LOC118848943	XP_036613919.1
GPR108	XP_036613882.1
TRIP10	XP_036615973.1
TRIP10	XP_036615984.1
SH2D3A	XP_036615955.1
SH2D3A	XP_036615964.1
SH2D3A	XP_036615946.1
VAV1	XP_036597813.1
VAV1	XP_036597814.1
ADGRE1	XP_036596662.1
LOC118832656	XP_036595915.1
LOC118833768	XP_036597064.1
LOC118833768	XP_036597063.1
ADGRE3	XP_036596023.1
CLEC17A	XP_036597072.1
NDUFB7	XP_036597071.1
TECR	XP_036597070.1
DNAJB1	XP_036597068.1
GIPC1	XP_036597069.1
PTGER1	XP_036597067.1
PKN1	XP_036597057.1
PKN1	XP_036597056.1
PKN1	XP_036597058.1
DDX39A	XP_036597065.1
DDX39A	XP_036597066.1
ADGRE5	XP_036597061.1
ADGRE5	XP_036597060.1
ADGRE5	XP_036597059.1
ADGRL1	XP_036611934.1
ADGRL1	XP_036611943.1
ASF1B	XP_036607318.1
PRKACA	XP_036612568.1
SAMD1	XP_036602745.1
C1H19orf67	XP_036607482.1
MISP3	XP_036593518.1
PALM3	XP_036602886.1
IL27RA	XP_036596841.1
RLN3	XP_036608019.1
RFX1	XP_036596927.1
RFX1	XP_036596929.1
RFX1	XP_036596928.1
DCAF15	XP_036598150.1
DCAF15	XP_036598151.1
PODNL1	XP_036596876.1
CC2D1A	XP_036617417.1
BRME1	XP_036617432.1
NANOS3	XP_036605842.1
ZSWIM4	XP_036598011.1
ZSWIM4	XP_036598010.1
C1H19orf53	XP_036625337.1
MRI1	XP_036606011.1
CCDC130	XP_036595767.1
CCDC130	XP_036595739.1
CCDC130	XP_036595746.1
CCDC130	XP_036595755.1
CCDC130	XP_036595772.1
CCDC130	XP_036595760.1
LOC118834747	XP_036598076.1
CACNA1A	XP_036611878.1
CACNA1A	XP_036611868.1
IER2	XP_036607100.1
NACC1	XP_036622747.1
TRMT1	XP_036598028.1
LYL1	XP_036611198.1
NFIX	XP_036611227.1
NFIX	XP_036611233.1
NFIX	XP_036611219.1
NFIX	XP_036611211.1
DAND5	XP_036608832.1
GADD45GIP1	XP_036607556.1
RAD23A	XP_036596774.1
CALR	XP_036610345.1
FARSA	XP_036610357.1
SYCE2	XP_036596492.1
GCDH	XP_036596966.1
KLF1	XP_036608210.1
DNASE2	XP_036597839.1
MAST1	XP_036596582.1
RTBDN	XP_036610056.1
LOC118834600	XP_036597941.1
RNASEH2A	XP_036618864.1
RNASEH2A	XP_036618874.1
PRDX2	XP_036618900.1
JUNB	XP_036618888.1
HOOK2	XP_036598017.1
HOOK2	XP_036598016.1
BEST2	XP_036597376.1
GET3	XP_036600937.1
TRIR	XP_036597864.1
TRIR	XP_036597865.1
LOC118834793	XP_036598125.1
LOC118834793	XP_036598134.1
TNPO2	XP_036618162.1
TNPO2	XP_036618154.1
FBXW9	XP_036601266.1
GNG14	XP_036598031.1
GNG14	XP_036598030.1
DHPS	XP_036619248.1
WDR83	XP_036619256.1
WDR83OS	XP_036619266.1
MAN2B1	XP_036624061.1
LOC118833390	XP_036596650.1
ACP5	XP_036596758.1
ACP5	XP_036596759.1
ELOF1	XP_036592093.1
CNN1	XP_036625367.1
ECSIT	XP_036622188.1
ECSIT	XP_036622212.1
ECSIT	XP_036622200.1
ZNF653	XP_036622176.1
ELAVL3	XP_036618922.1
ELAVL3	XP_036618939.1
ELAVL3	XP_036618930.1
PRKCSH	XP_036598298.1
ODAD3	XP_036598299.1
RGL3	XP_036598294.1
RGL3	XP_036598296.1
RGL3	XP_036598295.1
RGL3	XP_036598297.1
EPOR	XP_036598002.1
SWSAP1	XP_036597743.1
PLPPR2	XP_036606293.1
CCDC159	XP_036595414.1
TMEM205	XP_036612038.1
TMEM205	XP_036612815.1
RAB3D	XP_036622629.1
TSPAN16	XP_036607628.1
DOCK6	XP_036596667.1
ANGPTL8	XP_036613951.1
KANK2	XP_036617116.1
KANK2	XP_036617130.1
KANK2	XP_036617123.1
SPC24	XP_036617140.1
SPC24	XP_036617148.1
LDLR	XP_036607121.1
LDLR	XP_036607113.1
SMARCA4	XP_036605848.1
SMARCA4	XP_036605868.1
SMARCA4	XP_036605867.1
SMARCA4	XP_036605862.1
SMARCA4	XP_036605856.1
SMARCA4	XP_036605843.1
SMARCA4	XP_036605854.1
SMARCA4	XP_036605877.1
SMARCA4	XP_036605871.1
SMARCA4	XP_036605884.1
TIMM29	XP_036611712.1
YIPF2	XP_036611701.1
YIPF2	XP_036611705.1
YIPF2	XP_036611692.1
YIPF2	XP_036611693.1
YIPF2	XP_036611697.1
YIPF2	XP_036611707.1
CARM1	XP_036611688.1
C1H19orf38	XP_036596676.1
TMED1	XP_036616693.1
DNM2	XP_036616682.1
DNM2	XP_036616688.1
DNM2	XP_036616676.1
DNM2	XP_036616670.1
DNM2	XP_036616659.1
DNM2	XP_036616663.1
DNM2	XP_036616668.1
DNM2	XP_036616653.1
DNM2	XP_036616643.1
DNM2	XP_036616646.1
DNM2	XP_036616639.1
QTRT1	XP_036616702.1
LOC118842334	XP_036605793.1
LOC118843029	XP_036606306.1
LOC118838028	XP_036601162.1
LOC118842942	XP_036606188.1
LOC118843299	XP_036606768.1
LOC118844214	XP_036607952.1
ILF3	XP_036597263.1
ILF3	XP_036597262.1
ILF3	XP_036597264.1
SLC44A2	XP_036622023.1
SLC44A2	XP_036622046.1
SLC44A2	XP_036622056.1
SLC44A2	XP_036622039.1
SLC44A2	XP_036622015.1
SLC44A2	XP_036622030.1
AP1M2	XP_036596675.1
AP1M2	XP_036596674.1
CDKN2D	XP_036596688.1
KRI1	XP_036590112.1
KRI1	XP_036590121.1
ATG4D	XP_036590140.1
ATG4D	XP_036590132.1
S1PR5	XP_036598056.1
S1PR5	XP_036598055.1
S1PR5	XP_036598057.1
S1PR5	XP_036598059.1
S1PR5	XP_036598058.1
KEAP1	XP_036590615.1
KEAP1	XP_036590605.1
PDE4A	XP_036619871.1
PDE4A	XP_036619885.1
PDE4A	XP_036619879.1
PDE4A	XP_036619891.1
CDC37	XP_036597603.1
TYK2	XP_036614598.1
TYK2	XP_036614619.1
TYK2	XP_036614605.1
TYK2	XP_036614613.1
ICAM3	XP_036613422.1
ICAM3	XP_036613414.1
RAVER1	XP_036613405.1
RAVER1	XP_036613397.1
FDX2	XP_036613437.1
ZGLP1	XP_036596686.1
ICAM5	XP_036595958.1
ICAM4	XP_036596696.1
LOC118841411	XP_036604733.1
MRPL4	XP_036625442.1
S1PR2	XP_036606543.1
S1PR2	XP_036606553.1
LOC118852268	XP_036617870.1
LOC118833450	XP_036596705.1
EIF3G	XP_036614932.1
P2RY11	XP_036614922.1
PPAN	XP_036614911.1
ANGPTL6	XP_036619548.1
SHFL	XP_036619575.1
SHFL	XP_036619560.1
SHFL	XP_036619567.1
LOC118834691	XP_036598026.1
LOC118834691	XP_036598027.1
RDH8	XP_036610206.1
RDH8	XP_036610195.1
COL5A3	XP_036610184.1
COL5A3	XP_036610177.1
OLFM2	XP_036625498.1
PIN1	XP_036598019.1
LOC118834682	XP_036598020.1
LOC118838944	XP_036602254.1
LOC118838944	XP_036602331.1
LOC118838758	XP_036602047.1
CHCHD5	XP_036602148.1
ATP13A1	XP_036601946.1
LOC118828174	XP_036590509.1
LPAR2	XP_036615303.1
PBX4	XP_036617061.1
MVB12A	XP_036617071.1
MVB12A	XP_036617076.1
NXNL1	XP_036596723.1
SLC27A1	XP_036621341.1
SLC27A1	XP_036621337.1
SLC27A1	XP_036621350.1
SLC27A1	XP_036621327.1
PGLS	XP_036624506.1
NIBAN3	XP_036596735.1
COLGALT1	XP_036625115.1
LOC118846210	XP_036610401.1
LOC118833490	XP_036596746.1
LOC118830339	XP_036593184.1
LOC118830312	XP_036593156.1
LOC118830312	XP_036593147.1
